vid,score,w,h
n00350l810h,0,864.0,486.0
e321430n2p2,0,540.0,960.0
d3214gwo0af,0,540.0,960.0
q3214q9lhhi,0,864.0,486.0
e321449mq0k,0,858.0,486.0
a32133eme3x,0,864.0,486.0
m3214iep2d1,0,864.0,486.0
a32148zl013,0,864.0,486.0
j3214llpzpm,0,540.0,960.0
e3214ngmu6f,0,864.0,486.0
g3214eyryjp,0,864.0,476.0
b32143s6czy,0,864.0,486.0
m3214g84rnt,0,540.0,960.0
z3214l0svym,0,864.0,486.0
w3214lqx2hk,0,864.0,486.0
b32142rzf24,0,864.0,486.0
r3214n05e6i,0,864.0,486.0
k3213szqkul,0,864.0,486.0
y3214jgxpv1,0,864.0,486.0
b3214bnfx8w,0,864.0,486.0
i3221jtq6jy,0,486.0,864.0
s3214h2xpdo,0,864.0,486.0
x3214pgi8ym,0,864.0,486.0
l32146tcxep,0,864.0,486.0
c32143gaizx,0,864.0,486.0
r0035lipgww,0,864.0,486.0
t3214x08vt0,0,486.0,864.0
s32147t5ylr,0,540.0,952.0
m3214vit4f0,0,486.0,858.0
f1436wr8ptv,0,864.0,486.0
b32147esnuc,0,540.0,960.0
p14362ji5mu,0,648.0,486.0
l3214ivrd0j,0,864.0,486.0
c3071i0sdeu,0,864.0,486.0
e3214yi6ljl,0,858.0,486.0
r3214lmjuc7,0,864.0,486.0
y32145lkfbo,0,864.0,486.0
h3214a14pw1,0,864.0,486.0
g32140gfwq4,0,486.0,858.0
q3214cvop9b,0,486.0,864.0
m3214cdiyc4,0,486.0,864.0
r3214ofm6l5,0,864.0,486.0
g3214r46fk0,0,486.0,864.0
i3221dqdl28,0,864.0,486.0
c32140sg51k,0,864.0,486.0
q3214lca0jw,0,746.0,540.0
b3214p2ygbw,0,486.0,864.0
q32212h2xnj,0,486.0,834.0
o3214j4eia8,0,486.0,864.0
h3214ow9gh7,0,486.0,842.0
o321412mnz0,0,486.0,858.0
s32145s572h,0,486.0,864.0
x3214oj9hiu,0,486.0,864.0
z32138585s5,0,864.0,486.0
o322121h7yv,0,864.0,486.0
p3214mqe6c4,0,486.0,558.0
e3214arwysx,0,864.0,486.0
y3214izrgii,0,864.0,486.0
l3214h86fmo,0,864.0,486.0
z3214taoapr,0,486.0,858.0
u3214r7x4hd,0,540.0,960.0
o32145vigxd,0,486.0,864.0
k32140zcvns,0,486.0,858.0
g3214xtsezx,0,486.0,858.0
z3214ey58la,0,486.0,864.0
z3214066hdv,0,864.0,486.0
g32144uhzac,0,486.0,858.0
y3221i51whz,0,864.0,486.0
i32142fgjvi,0,486.0,864.0
c3214ztu78x,0,486.0,850.0
d0035uja4db,0,864.0,486.0
m3214odgh1k,0,864.0,486.0
j32217l9c9s,0,864.0,486.0
p3214x4miwp,0,864.0,486.0
l3214n1jvta,0,486.0,858.0
e32148nzk31,0,486.0,864.0
a3214oswf5f,0,486.0,864.0
u32140t61mz,0,486.0,864.0
e3221cdtu9d,0,864.0,486.0
n32144vui5f,0,486.0,864.0
z32143eiw9n,0,864.0,486.0
r3214l256it,0,654.0,486.0
k32145fjjg1,0,486.0,864.0
i00354j1xsy,0,864.0,486.0
q3214un2iqu,0,486.0,864.0
l3214201wm9,0,864.0,486.0
u32147oucpi,0,540.0,952.0
t3214m0k3qi,0,858.0,486.0
e3214fwz5gb,0,864.0,486.0
s3214b84i4e,0,864.0,486.0
d3214emevrx,0,486.0,864.0
n32148hvd2u,0,486.0,864.0
z3214bi0z4y,0,486.0,608.0
z3214xwmxx6,0,486.0,864.0
k3221z2qsk2,0,864.0,486.0
i32142c2y6l,0,864.0,486.0
q3214v6aay0,0,864.0,486.0
o3214z8s0zl,0,486.0,864.0
f321444rnqs,0,486.0,834.0
k3214gjo34w,0,540.0,960.0
o32144wvz24,0,486.0,772.0
d32143eock4,0,864.0,486.0
n32140dt51m,0,486.0,486.0
l3214y4ku1f,0,864.0,486.0
e3214qch2kk,0,864.0,486.0
r3214qxi65k,0,864.0,486.0
s3214fmqd34,0,864.0,486.0
i3214085vb1,0,864.0,486.0
e3214st4qe6,0,864.0,486.0
r3214rs573k,0,864.0,486.0
a3214raix3v,0,864.0,486.0
p3214y0udmd,0,864.0,486.0
d3214326i0t,0,864.0,486.0
e3213efslwy,0,864.0,486.0
g3213dp5vjt,0,726.0,486.0
m0035vtlyjp,0,864.0,486.0
n3214ga6b0t,0,486.0,864.0
y00355kjeqc,0,864.0,486.0
t32144ry1r0,0,540.0,960.0
h3221x3mzs3,0,540.0,960.0
r3214wd2rk4,0,864.0,486.0
f32131ig1s3,0,864.0,486.0
r3214xm1a1g,0,486.0,864.0
k32143ja79k,0,486.0,864.0
g3214dma4cq,0,864.0,486.0
k3214mzf4on,0,486.0,864.0
f3214eev5dd,0,486.0,864.0
o32143qhw1p,0,864.0,486.0
r3214gm87f0,0,486.0,864.0
u3214guuc03,0,486.0,858.0
s32213er55e,0,864.0,486.0
h3214wfltg2,0,486.0,864.0
r3214c1m3rl,0,486.0,858.0
k3214gnyswr,0,486.0,864.0
f3214nhcfrq,0,864.0,486.0
r321432sba1,0,486.0,864.0
a3214py9axp,0,540.0,960.0
v3214g25iyt,0,540.0,960.0
o3221uuae1g,0,864.0,486.0
w3214kb72v5,0,540.0,960.0
u3214vupyqy,0,540.0,960.0
b3214nmzopp,0,864.0,486.0
s32141peshs,0,858.0,486.0
w3214g3o5ya,0,864.0,486.0
z3214qvdalc,0,864.0,486.0
i3214pytaey,0,540.0,960.0
g32149i92p0,0,486.0,864.0
m3214a9xtu0,0,864.0,486.0
c3214etywth,0,486.0,858.0
y3214swi3o7,0,864.0,486.0
q3214h3rk5t,0,486.0,864.0
j3221aepqrs,0,846.0,486.0
s3214uiqwma,0,486.0,864.0
a3221khf350,0,864.0,486.0
q3214k0rakz,0,486.0,820.0
e32149i3mpk,0,864.0,486.0
p3214imt6wb,0,540.0,960.0
a3214fa9d6m,0,486.0,864.0
k3221msz12v,0,864.0,486.0
w32142gjdls,0,540.0,960.0
e3214aha6n0,0,486.0,858.0
v3221gmjihu,0,486.0,864.0
f32140ak2n8,0,536.0,960.0
x3221rahuit,0,486.0,864.0
m3214nuoqmr,0,486.0,864.0
m3221gowv3x,0,486.0,648.0
h32148pgi71,0,864.0,486.0
z32148hhrll,0,864.0,486.0
g3214eiqm5z,0,540.0,960.0
u32144krz2e,0,540.0,952.0
x3214b0gjk7,0,540.0,946.0
v32143cgxm2,0,540.0,952.0
q3214obhdnc,0,486.0,858.0
d32219pu7wc,0,486.0,864.0
p3214ysydbp,0,864.0,486.0
g32144i9djk,0,486.0,864.0
e3214za6m5i,0,486.0,864.0
j3221c4pw91,0,864.0,486.0
j3214cqh23q,0,486.0,864.0
a3214xtz7kn,0,486.0,864.0
b321463ypkx,0,864.0,486.0
s3221o1ovor,0,864.0,486.0
w3214j1hpaq,0,864.0,486.0
y3214a14mgc,0,540.0,950.0
q32149bmkbh,0,486.0,858.0
y3214y4iz1c,0,540.0,936.0
k3214if1pvw,0,864.0,486.0
a3214l7rkpo,0,540.0,950.0
q3214hitbyg,0,864.0,486.0
r3214koka0l,0,864.0,486.0
x3214iokn2d,0,486.0,858.0
i3214gxtnqz,0,486.0,858.0
k3221xp6vnx,0,864.0,486.0
t3214ywn65z,0,486.0,858.0
z3214z6rspf,0,540.0,960.0
k3214qi2zov,0,858.0,486.0
m3214coo2rp,0,486.0,858.0
l3214127lf0,0,540.0,960.0
l3221d8tewx,0,864.0,486.0
i3214tmaaw6,0,540.0,950.0
n32143lkpmw,0,540.0,952.0
k3214wzyhcm,0,864.0,482.0
w32148hl716,0,540.0,952.0
o32146ts2l0,0,864.0,486.0
m321440n5h8,0,540.0,952.0
o3214nla8c0,0,486.0,858.0
g3221p6lb2m,0,864.0,486.0
m3214vocizl,0,486.0,858.0
j3214160yso,0,540.0,952.0
c3214s57yn2,0,540.0,960.0
k1436jprtoj,0,632.0,486.0
q3213sqdzix,0,864.0,486.0
z14363ggzqc,0,634.0,486.0
b3214a8b5u1,0,540.0,950.0
x3213r92erf,0,864.0,486.0
y32149sowgb,0,864.0,486.0
q32140lu2b1,0,864.0,486.0
h3214rkmv3z,0,486.0,864.0
f3221226iei,0,846.0,486.0
t3214eg0n68,0,540.0,960.0
a3214i73er2,0,864.0,486.0
t3214arr2k5,0,540.0,952.0
v32141603zv,0,540.0,952.0
w32147wiw83,0,864.0,486.0
o3214dqtysc,0,864.0,486.0
o3214h4zdpz,0,864.0,486.0
q32141pblj3,0,540.0,960.0
o3214rnf8gd,0,540.0,950.0
q3214b3yiyg,0,864.0,486.0
w3214t3ffvg,0,540.0,960.0
y3214dj2sv7,0,540.0,952.0
v32141l3bp1,0,540.0,952.0
g32145ofn8p,0,540.0,952.0
r3214t7fu9q,0,540.0,936.0
k3214tzi3ki,0,540.0,960.0
u3213u4zk5q,0,864.0,486.0
t3214odee2o,0,864.0,486.0
o3214j5cpvp,0,540.0,952.0
f3214qd0qhb,0,540.0,952.0
w3214cjou2j,0,540.0,952.0
h32141edzo9,0,540.0,952.0
i32145pttot,0,540.0,960.0
b3214gj57pe,0,540.0,952.0
w3214mknhaf,0,540.0,950.0
c321438gg4u,0,540.0,898.0
n3221x21j2r,0,846.0,486.0
c3214y81bz8,0,540.0,952.0
t32148nut8j,0,540.0,952.0
f3214ltgr7p,0,540.0,960.0
c3214jsydyo,0,540.0,960.0
x3214ni03dc,0,540.0,950.0
c3214twtmax,0,540.0,960.0
m32133r6ksw,0,486.0,864.0
c32142nrcjc,0,540.0,952.0
m32146nuif7,0,540.0,952.0
w32149dicwr,0,540.0,946.0
k3221in1g28,0,846.0,486.0
p3221utisb1,0,864.0,390.0
o3214m4is1t,0,858.0,486.0
t32144shzi8,0,540.0,950.0
a32142wtyxw,0,540.0,952.0
m3214vop20s,0,486.0,858.0
v0035m4j802,0,838.0,486.0
b3221jtoe7s,0,864.0,390.0
l3213eig6y5,0,486.0,858.0
y3214hurybj,0,486.0,864.0
j32142npzkv,0,486.0,864.0
a32132lwfm6,0,486.0,858.0
l3214vdsqnw,0,864.0,486.0
v3214vn7vlj,0,486.0,864.0
q3214lgt4np,0,540.0,960.0
t3213ox064f,0,486.0,858.0
c3214m0qivq,0,540.0,960.0
v3214j5n2an,0,540.0,936.0
u3214putdo0,0,864.0,486.0
a3213oeobfm,0,486.0,858.0
x3214v6irea,0,842.0,486.0
l3214d4s1ma,0,842.0,486.0
l3221z3muqn,0,864.0,390.0
g3214jf1cgp,0,864.0,486.0
x32143xdrij,0,864.0,486.0
g3214ubt35k,0,540.0,952.0
u321351s41m,0,486.0,864.0
q3214auu7z0,0,540.0,960.0
y3214lu8jue,0,864.0,486.0
y3214hmkyo2,0,864.0,486.0
h32134cmowg,0,486.0,858.0
n3214d824uj,0,540.0,960.0
f3214ozy9g1,0,864.0,486.0
w3213lvnfnm,0,486.0,858.0
q3221odg5dd,0,846.0,486.0
p3214v57pf3,0,540.0,960.0
e3214bsx94q,0,864.0,486.0
h3214q2hjt8,0,540.0,952.0
l32144853w9,0,864.0,486.0
h3221p13c5u,0,486.0,846.0
w3214cqf2t2,0,540.0,960.0
q3213ebbxf7,0,540.0,952.0
p32211a1br4,0,846.0,486.0
g3213vc1haw,0,484.0,960.0
a3213lg1hzp,0,540.0,960.0
a3213rj5l1e,0,540.0,952.0
i3213iks7db,0,540.0,960.0
u3213ujm18h,0,864.0,486.0
c3221mf8qpk,0,846.0,486.0
k3213506v7j,0,538.0,960.0
l3213ggh56w,0,486.0,858.0
q3213mzk5u2,0,540.0,960.0
f321392778f,0,540.0,952.0
s321368kue8,0,540.0,960.0
o3213yb739w,0,864.0,486.0
w3213pszh2f,0,486.0,864.0
l32217qoqfi,0,864.0,390.0
z3213asn7nh,0,486.0,864.0
p3213ltt79g,0,540.0,960.0
w3213lgcd4x,0,486.0,864.0
a3213x54iaq,0,540.0,952.0
p322155noj7,0,846.0,486.0
n3213tyqi6p,0,486.0,864.0
w3221gfb9aw,0,864.0,390.0
n3213wianf4,0,540.0,960.0
x3213xqhokr,0,486.0,864.0
j3213thea5p,0,864.0,486.0
n3213s4dyj8,0,540.0,960.0
c3213hpe10b,0,864.0,486.0
y3221rzhwjr,0,864.0,390.0
v3213oi69hu,0,864.0,486.0
b3213aoxghq,0,864.0,486.0
s32136fc47i,0,864.0,486.0
h32138hk5bu,0,486.0,864.0
b3213xs1ifu,0,540.0,960.0
u3213j1lid4,0,540.0,952.0
d3213ymufhq,0,540.0,910.0
j3213qgouv2,0,864.0,486.0
t3213ob4yhu,0,864.0,486.0
p3213y6d2mw,0,486.0,864.0
r32218j1d22,0,846.0,486.0
k3213yibb8b,0,486.0,858.0
f3213zwi87q,0,864.0,486.0
z3213o56eqo,0,864.0,486.0
v3213ydjipc,0,864.0,486.0
o32133u00wl,0,540.0,960.0
g3213qqyyh4,0,540.0,952.0
o3221m4bxft,0,846.0,486.0
i3213vk7k24,0,540.0,960.0
g32135m7mrh,0,486.0,850.0
i3213cfs7sv,0,540.0,960.0
u3212zj0xie,0,486.0,858.0
b3213ecsqqm,0,486.0,850.0
m3213rwg8eo,0,486.0,858.0
b3213855pdq,0,486.0,858.0
x3221bj5778,0,864.0,486.0
n3213pt4c7s,0,486.0,850.0
p3213qnq5o5,0,486.0,858.0
a3212p64q8c,0,486.0,858.0
g3221aoegc1,0,540.0,960.0
q3213yqxon0,0,486.0,858.0
r3213yv5fhf,0,540.0,960.0
w3213pbibe8,0,864.0,486.0
v3221jtprhw,0,864.0,486.0
s3213xjo4ka,0,540.0,960.0
y3213vqzx8u,0,540.0,960.0
z3213k065xt,0,486.0,858.0
c00354dfr9g,0,864.0,486.0
j3213lxlovb,0,486.0,850.0
b32134uxxjq,0,486.0,850.0
b3213301phf,0,540.0,952.0
d3221clt4ki,0,398.0,864.0
d321356sheb,0,486.0,850.0
i3213u5krhk,0,540.0,952.0
k3213eas60b,0,540.0,960.0
f3213p4jcsj,0,540.0,960.0
i3213pek95m,0,540.0,952.0
t322192jits,0,864.0,486.0
n3213fofy61,0,540.0,952.0
l3213ctog18,0,540.0,950.0
a3213wi1dk6,0,540.0,960.0
s32132bx14j,0,864.0,486.0
f3213l2m84w,0,540.0,960.0
l3213xcq1q7,0,486.0,864.0
c3213sl6f6s,0,540.0,960.0
x3212dpfu0e,0,486.0,864.0
k3221u412yj,0,864.0,486.0
s32129vif5j,0,486.0,864.0
o3213vj0x1a,0,540.0,960.0
t3213dcw2aj,0,540.0,960.0
w3213oqmo4s,0,540.0,960.0
u3213er7sko,0,540.0,960.0
r321329tjnx,0,486.0,864.0
z3213twcp3h,0,486.0,858.0
y3213loa0qd,0,476.0,864.0
e3213woj1m6,0,864.0,486.0
z3221nfe97s,0,864.0,486.0
m32131r3d56,0,864.0,486.0
d3213glafrl,0,864.0,486.0
w3213z4le2d,0,864.0,486.0
q32134rjxib,0,864.0,486.0
r32131tkbz7,0,486.0,864.0
h3213upfmx3,0,400.0,864.0
p3221ny3fnb,0,864.0,486.0
m3213dyn807,0,864.0,472.0
o3213kaogdy,0,864.0,486.0
k32135vxgnb,0,486.0,858.0
p32133m94rf,0,486.0,858.0
i3213f9t977,0,864.0,486.0
l32134p78eh,0,540.0,960.0
g32132hqdu0,0,486.0,858.0
z3221kaoq8b,0,864.0,486.0
t3213v0o9g0,0,864.0,486.0
z3213n9op0f,0,648.0,486.0
o3213599tf9,0,864.0,486.0
y3213gr0rvl,0,864.0,486.0
k3213iaawc9,0,864.0,486.0
b3213nfvf21,0,864.0,486.0
q321363dsfu,0,864.0,486.0
u321331slml,0,864.0,486.0
j3213uds226,0,864.0,486.0
f3213752aed,0,864.0,486.0
j3221pmoh6m,0,486.0,864.0
b3213bit9tt,0,486.0,864.0
s321378m3ro,0,864.0,486.0
m3213o8y84n,0,846.0,486.0
g3213r1mx8h,0,864.0,486.0
f3213g7a933,0,486.0,858.0
l3213acg5wz,0,486.0,864.0
o3213p30s2k,0,486.0,858.0
r3213cxc12s,0,540.0,960.0
n3213va3euv,0,540.0,960.0
c3213gcs8l6,0,858.0,486.0
v3213f8kot3,0,864.0,486.0
h3221vjb9a7,0,486.0,864.0
b3213myhddg,0,864.0,486.0
p3213kl45n9,0,486.0,858.0
z3221rxurn3,0,864.0,486.0
q3213bc8tvz,0,486.0,858.0
j3213jg9dyf,0,864.0,486.0
h0035sm552r,0,864.0,486.0
t3213z7flva,0,486.0,858.0
d3213w9n2sz,0,486.0,864.0
j32135zx4di,0,864.0,486.0
o321395dwww,0,864.0,486.0
k32212yklus,0,486.0,864.0
i32131h34k6,0,486.0,864.0
e3213bx5er4,0,864.0,486.0
u3213nszudm,0,540.0,960.0
k321381bk06,0,486.0,850.0
i3213q5nxt6,0,486.0,858.0
q3213ggwwgj,0,486.0,858.0
z3213k9d62g,0,486.0,858.0
k3213m7nzeg,0,486.0,858.0
n3213b0a44z,0,536.0,960.0
l32138eg4xt,0,486.0,858.0
l3221g1h9um,0,864.0,486.0
f3213utvdxe,0,486.0,864.0
g3213v6g4vg,0,864.0,486.0
u32137j1x4k,0,864.0,486.0
q3221aiq2y7,0,864.0,486.0
h32133n7pbi,0,864.0,486.0
i3213t0rh5y,0,486.0,864.0
w3213t0qsok,0,864.0,486.0
l32135tk6av,0,486.0,864.0
i3213bjlkgy,0,486.0,864.0
f32139e10xp,0,486.0,864.0
w3221kpm5pd,0,864.0,486.0
o3213sqmyj7,0,864.0,486.0
o32138x3to1,0,864.0,486.0
o3213puzu57,0,864.0,486.0
w3213hyzzke,0,540.0,960.0
d32135qpqmi,0,864.0,486.0
h321308idqi,0,540.0,960.0
o3213ohil0r,0,864.0,486.0
v3213kqs0wr,0,858.0,486.0
k3213mtc64e,0,486.0,858.0
n32139jqy1o,0,864.0,486.0
l3213snhcb6,0,540.0,858.0
f32134txyni,0,486.0,864.0
j3213bap9f2,0,486.0,864.0
q32138h3wh5,0,864.0,486.0
g321308reyw,0,864.0,486.0
t32138pppeq,0,538.0,960.0
g3213uc2nc5,0,540.0,960.0
m3213fwc72q,0,864.0,486.0
p3213w9sjh0,0,864.0,486.0
q3221xx3mv6,0,540.0,960.0
z321305wnlv,0,864.0,486.0
f3213jwzffc,0,864.0,486.0
e3213ip8gg0,0,540.0,960.0
x3213iktvjd,0,486.0,864.0
w1436ma4dme,0,864.0,486.0
t1436a422f7,0,864.0,400.0
a3213mnns38,0,864.0,486.0
o3213zodo9j,0,864.0,486.0
s3213vj4x7b,0,486.0,860.0
o3213d8d5zi,0,486.0,864.0
p3213u84lzg,0,864.0,486.0
l32134v2c7a,0,864.0,486.0
k32210x4xu1,0,864.0,486.0
w32134g523c,0,864.0,486.0
f3213yjafvd,0,486.0,864.0
w3213isd6rh,0,486.0,860.0
d3213p0c4ds,0,864.0,486.0
b3213ohv0a9,0,864.0,486.0
v3213xrhy2w,0,864.0,486.0
y3213z23u4v,0,486.0,858.0
v3213izbji9,0,864.0,486.0
v32135hbccj,0,864.0,486.0
w32136ev91l,0,864.0,486.0
i3213niwn52,0,864.0,486.0
n3213jrdk1w,0,864.0,486.0
c3213rturya,0,864.0,486.0
t3213o8i9li,0,864.0,486.0
u3213wx6jdd,0,864.0,486.0
h3213pcveup,0,540.0,944.0
v3213gyd5yp,0,540.0,914.0
w0924y547vb,0,864.0,486.0
d3221sg576j,0,864.0,486.0
q3213ear71l,0,540.0,960.0
l3213vgx3o8,0,540.0,960.0
w3213xbqub4,0,486.0,864.0
r3213np0rz2,0,486.0,834.0
h3213xn97xx,0,540.0,960.0
i3221ah3ztf,0,864.0,486.0
f321399p7z3,0,486.0,864.0
z32131mgvco,0,864.0,486.0
w3213tg7pcy,0,858.0,486.0
k3213da5fl8,0,540.0,916.0
o3213nu7u3l,0,862.0,486.0
c3213du8gny,0,864.0,486.0
u32213lahjo,0,864.0,486.0
f3213kr2u82,0,864.0,486.0
i3213bayzd3,0,644.0,486.0
i3213kp8gsa,0,540.0,952.0
d3213r2qpey,0,864.0,486.0
h3213ryw577,0,864.0,486.0
c3213uu6jfx,0,486.0,864.0
q3213z2t6k1,0,486.0,864.0
x3213xyc9ez,0,486.0,864.0
n0035ehzrsd,0,864.0,486.0
x3213sanndz,0,484.0,864.0
z3213wnnem4,0,864.0,486.0
i3213grlif2,0,486.0,864.0
x3213qndu5m,0,864.0,486.0
a3213d18e9m,0,864.0,486.0
l3213kel1xn,0,486.0,864.0
z3213fervof,0,864.0,486.0
h32139msqo2,0,864.0,486.0
n3213q3y4fp,0,864.0,486.0
w32211yd20d,0,864.0,486.0
f32136sm9x7,0,540.0,960.0
t32134511jh,0,540.0,960.0
f0035r5rtyi,0,864.0,486.0
i1436ockz9f,0,864.0,486.0
h3221e665qt,0,864.0,486.0
i3213hp4x08,0,486.0,864.0
f3213ot95z0,0,486.0,860.0
c321316d14m,0,486.0,858.0
l3213q4m0d4,0,864.0,486.0
v32135ftr39,0,864.0,486.0
k3221apdyb4,0,864.0,486.0
x3213ie1ia1,0,486.0,858.0
x3213kwwxnq,0,540.0,774.0
s32132jyx2b,0,486.0,864.0
g32130q1slq,0,864.0,486.0
v321369hz9f,0,486.0,864.0
q3221nqhkck,0,864.0,486.0
v3213ok0rlc,0,864.0,486.0
j3213grkdi4,0,486.0,858.0
u3213vwggns,0,486.0,858.0
i3213ugmt3c,0,486.0,864.0
r32139ppzj4,0,486.0,858.0
v3221r43760,0,864.0,486.0
g3213ug45et,0,486.0,864.0
h3213v75sho,0,486.0,858.0
b32137jxpdf,0,486.0,858.0
q32131sm2dv,0,486.0,864.0
n3213mhc1z1,0,486.0,858.0
m3213dzanlf,0,486.0,858.0
e3213qu4fu0,0,486.0,858.0
q3213vd2aaq,0,486.0,858.0
g3213mgcqud,0,486.0,858.0
r3213gpa5ph,0,486.0,864.0
d321346f7cu,0,486.0,864.0
b3213hd6ys1,0,540.0,960.0
x3213if41dk,0,864.0,486.0
q3213wz4316,0,486.0,858.0
k32132yaqax,0,486.0,864.0
w3213dn9vq2,0,486.0,864.0
u3213650f1w,0,486.0,858.0
c3213iggsw7,0,864.0,486.0
z3213wndelp,0,486.0,864.0
u3221puqf39,0,864.0,486.0
d3213t387z8,0,486.0,864.0
b3221u0ojvx,0,864.0,486.0
h14367r7zm8,0,864.0,486.0
b32137a3rp9,0,864.0,486.0
j3221fuc3dt,0,864.0,486.0
g3213ufjvh1,0,864.0,486.0
j3213lb2mu6,0,534.0,960.0
f3213j43pnq,0,486.0,864.0
w32130ii39g,0,864.0,486.0
w3213gslnge,0,486.0,864.0
e3213b2t40e,0,864.0,486.0
w3213ufd50s,0,864.0,486.0
i32217gebq3,0,864.0,486.0
a3213bd89ao,0,960.0,540.0
i3213k6rme5,0,864.0,486.0
d3213lp02jx,0,864.0,486.0
v3213vsigow,0,476.0,864.0
x3213kempb8,0,486.0,858.0
e3213ghkf0n,0,864.0,486.0
k3213vg7t2k,0,486.0,850.0
w3213d2tm45,0,540.0,960.0
i3213a6j0ak,0,486.0,864.0
y3213sinm0v,0,864.0,416.0
p1436dk7up1,0,758.0,486.0
z3213tb1a1l,0,864.0,486.0
g3213yhu5fz,0,864.0,486.0
m3213nurht4,0,864.0,486.0
y3213jg4pj8,0,864.0,486.0
d3213ws7idu,0,864.0,486.0
m32131v2x6e,0,864.0,486.0
y0035r8sh08,0,864.0,486.0
e3213l1regm,0,864.0,486.0
g3213vagzjx,0,864.0,486.0
e3213y68ma5,0,864.0,486.0
d3213qq5twd,0,864.0,486.0
s3213sonnn2,0,486.0,864.0
x3213czxhje,0,864.0,486.0
n3213k48ry9,0,864.0,486.0
q3213jcpgo2,0,864.0,486.0
v3213azfdac,0,864.0,486.0
e3212e60xo4,0,864.0,486.0
k3213zup1ve,0,864.0,486.0
s3213urchwt,0,864.0,390.0
l32138w3p90,0,540.0,960.0
p32137k6dbd,0,486.0,864.0
g3213vo0w08,0,540.0,960.0
e3213wppw2c,0,540.0,952.0
n3213jv5vsc,0,540.0,960.0
l32139mh8rr,0,882.0,540.0
n321357cclg,0,540.0,610.0
f32137h7h4t,0,540.0,960.0
q3213feufvv,0,940.0,540.0
r3213jqfs5q,0,954.0,540.0
k3221rnkanx,0,864.0,486.0
t3213xu2rw4,0,864.0,486.0
l3213v5gb8p,0,486.0,834.0
l3213ovj0yw,0,864.0,486.0
c3213d06zkj,0,864.0,486.0
e3213eft30d,0,648.0,486.0
j3213e14cjh,0,864.0,486.0
v322137h2ie,0,864.0,486.0
a3213vwdphm,0,486.0,864.0
j32136ttxkm,0,864.0,486.0
n3213bor5br,0,486.0,858.0
o32135wibbk,0,486.0,864.0
m32134p92om,0,858.0,486.0
z3213n3gg6e,0,486.0,864.0
c3213sothx4,0,864.0,486.0
a32134m9pp2,0,864.0,486.0
e3213vqd8ta,0,864.0,486.0
x32130r1ome,0,486.0,864.0
v003571mjoi,0,864.0,486.0
v3213ni5tza,0,864.0,486.0
x32131e0w9i,0,486.0,864.0
v322110d3a8,0,486.0,858.0
h3213049fzb,0,864.0,486.0
h321304x179,0,486.0,844.0
l3213n001yr,0,486.0,864.0
d3213mpxsgo,0,486.0,864.0
v3212on7bkv,0,754.0,486.0
m3212igr2nz,0,486.0,490.0
b32128a1hcs,0,864.0,486.0
s3213ui9h1s,0,486.0,864.0
u0035ojcsa5,0,864.0,486.0
z32139kbnrs,0,864.0,486.0
t3213d4nnal,0,864.0,486.0
e321353lxl9,0,486.0,864.0
z32136mjhdm,0,864.0,486.0
i32212lni12,0,864.0,486.0
y3213ql1s6h,0,486.0,864.0
f3213xnsbhn,0,486.0,860.0
s3213k2lhih,0,486.0,864.0
n3213mda6h0,0,486.0,864.0
n3215lh4dkt,0,864.0,486.0
n3221po78qr,0,486.0,864.0
f3213m1qlj8,0,486.0,864.0
k3213yj7w7w,0,486.0,864.0
f32139o69yc,0,864.0,486.0
e3213lc0l2y,0,486.0,864.0
v3213g9xo1m,0,864.0,486.0
h3213o6r4yi,0,486.0,864.0
p3213z5w1xy,0,864.0,486.0
y32139zo405,0,864.0,486.0
t3221h0bkdx,0,486.0,846.0
q32132lv7bt,0,540.0,960.0
m3213sd4c4f,0,486.0,864.0
e321369jcs4,0,486.0,864.0
h3220dp8qaa,0,486.0,858.0
j3213kvgisv,0,486.0,858.0
m32134yqp02,0,486.0,858.0
w3213v0omiv,0,486.0,858.0
h3213g91gzh,0,486.0,858.0
b3221txr8wf,0,864.0,486.0
u3213d53wx1,0,952.0,540.0
x32131ouqql,0,864.0,486.0
r3213w25yai,0,864.0,486.0
m3213p1a5o3,0,486.0,864.0
x32213g7ya4,0,864.0,486.0
n3213wqdtzy,0,486.0,858.0
q3213glex1k,0,864.0,486.0
d32215gnnig,0,864.0,486.0
k3213qzr1nr,0,864.0,486.0
g32137dwkc8,0,486.0,858.0
m3213olp5vo,0,486.0,858.0
o32135h1gdg,0,864.0,486.0
l3213fv4bqj,0,864.0,486.0
d3213yebej9,0,864.0,486.0
v3221gmw0zj,0,486.0,864.0
h3213c9jn8t,0,864.0,486.0
x32138qludf,0,864.0,486.0
n3213ax4yzb,0,864.0,486.0
x3213thhiuk,0,864.0,486.0
i3213jcwyho,0,864.0,486.0
d3213daflb0,0,864.0,486.0
i32219yng13,0,864.0,486.0
k3213txdrhn,0,864.0,486.0
r3213im1ncl,0,864.0,486.0
h3213lbe3oi,0,864.0,486.0
k3213dbnmwb,0,540.0,938.0
k3213yiddts,0,858.0,486.0
a3213o5zrr4,0,864.0,486.0
z32134fb58u,0,864.0,486.0
o3213iz9olh,0,864.0,486.0
l321305p4hy,0,540.0,960.0
h3212crvz45,0,864.0,486.0
e3220hyz3js,0,486.0,858.0
j32135tsvgm,0,864.0,486.0
u32129pric8,0,486.0,858.0
w3213e7kz0h,0,864.0,486.0
r3213wfa46h,0,864.0,486.0
